"ACC_ID","FIRST_NAME","LAST_NAME","EMAIL","PHONE","DOB","GENDER","INCOME","INCOME_TYPE","CC_STATUS","CAR","REALTY","FAMILY_STATUS","FAM_MEMBERS","CHILDREN","HOUSING_TYPE","EDUCATION_TYPE","OCCUPATION_TYPE","DATE_EMPLOYED","CITY"
"6484718","Prinz","Jeffress","pjeffress9p@networkadvertising.org","420-164-1119","1987-05-13","Female","225000","Working","Not Applied","N","Y","Married","3","1","House / apartment","Secondary / secondary special","High skill tech staff","2012-05-14","Yanqian"
"6484752","Olivier","Wehner","owehner6g@nature.com","256-964-9217","1995-04-08","Female","202500","Working","Approved","N","Y","Civil marriage","2","0","House / apartment","Secondary / secondary special","Laborers","2019-07-15","Jaciara"
"6484784","Gray","Cooch","gcoochdv@ask.com","700-861-4430","1993-01-31","Male","202500","Commercial associate","Declined","N","Y","Civil marriage","3","1","House / apartment","Higher education","Accountants","2016-06-14","Gent"
"6491656","Gothart","Braganca","gbragancac5@opera.com","109-257-0191","1967-01-16","Male","135000","Commercial associate","Approved","Y","Y","Married","2","0","House / apartment","Secondary / secondary special","Security staff","2019-03-28","Sancha"
"6497821","Odelia","Klimontovich","oklimontovich4w@reverbnation.com","230-677-1795","1987-11-03","Male","247500","Working","Not Applied","N","Y","Married","3","1","House / apartment","Secondary / secondary special","Medicine staff","2007-12-21","Pécs"
"6498244","Melodee","Whitesel","mwhiteselcg@cmu.edu","906-987-3233","1977-07-10","Male","270000","Commercial associate","Not Applied","N","Y","Married","3","1","House / apartment","Higher education","Drivers","2018-12-09","Zykovo"
"6499448","Phylis","Britt","pbritt94@macromedia.com","349-195-3444","1970-10-12","Female","112500","Commercial associate","Approved","N","Y","Married","2","0","House / apartment","Secondary / secondary special","Laborers","2014-05-11","Zhougang"
"6501198","Kym","Clemens","kclemens7m@blogs.com","336-109-8048","1988-08-05","Male","76500","Working","Declined","Y","Y","Married","4","2","House / apartment","Incomplete higher","High skill tech staff","2018-04-27","Tarikolot"
"6507314","Juliane","Klemencic","jklemencic8y@dagondesign.com","840-464-9980","1985-05-26","Male","180000","Working","Not Applied","N","Y","Civil marriage","3","1","House / apartment","Secondary / secondary special","Drivers","2012-02-02","La Playosa"
"6513669","Thia","Spiers","tspiersdd@columbia.edu","318-145-6252","1994-03-25","Male","81000","Commercial associate","Approved","N","Y","Married","3","1","House / apartment","Secondary / secondary special","High skill tech staff","2020-03-13","Kolomyagi"
"6519206","Issiah","Blampy","iblampy1j@china.com.cn","835-335-0261","1991-08-26","Male","90000","Working","Not Applied","N","Y","Single / not married","3","2","With parents","Secondary / secondary special","Sales staff","2018-10-01","Klampok"
"6519242","Row","Paroni","rparoni23@last.fm","155-487-9253","1981-04-10","Female","211500","Commercial associate","Not Applied","Y","Y","Civil marriage","2","0","House / apartment","Higher education","Sales staff","2012-07-31","Fushë-Bulqizë"
"6519563","Sinclair","Reap","sreapbq@clickbank.net","763-392-7088","1977-05-23","Female","270000","Working","Pending Approval","N","Y","Single / not married","1","0","House / apartment","Secondary / secondary special","Laborers","2018-09-01","Ban Dung"
"6520493","Gussi","Ferres","gferresa8@ed.gov","586-938-4385","1976-01-15","Female","202500","Working","Pending Approval","Y","N","Married","2","0","House / apartment","Secondary / secondary special","Laborers","2005-09-10","Sulmierzyce"
"6538777","Issiah","Kmicicki","ikmicicki1g@cocolog-nifty.com","454-980-5994","1969-05-15","Male","157500","Working","Not Applied","N","Y","Single / not married","1","0","House / apartment","Higher education","Core staff","1997-03-03","Iniö"
"6539192","Tory","Ivashechkin","tivashechkin3s@weebly.com","533-585-4005","1976-12-24","Female","180000","Working","Approved","N","Y","Civil marriage","2","0","House / apartment","Secondary / secondary special","High skill tech staff","2010-05-18","Shaffa"
"6539370","Florence","Batkin","fbatkin2f@rakuten.co.jp","846-612-4466","1993-07-05","Female","90000","Working","Not Applied","N","N","Single / not married","1","0","With parents","Higher education","Core staff","2019-09-17","Grujugan"
"6539437","Renaldo","Walkingshaw","rwalkingshaw8t@wikipedia.org","713-235-4311","1976-07-11","Female","112500","Working","Not Applied","Y","N","Separated","1","0","House / apartment","Secondary / secondary special","Managers","2014-12-18","Ku‘aydinah"
"6543624","Rheta","Soppett","rsoppetta3@usgs.gov","913-855-7882","1986-01-01","Female","225000","Commercial associate","Declined","N","Y","Married","4","2","House / apartment","Secondary / secondary special","Laborers","2017-09-09","Sulahan"
"6544733","Brandyn","Sibbons","bsibbonsau@ow.ly","843-115-2392","1992-05-07","Female","360000","Commercial associate","Declined","N","Y","Single / not married","1","0","House / apartment","Secondary / secondary special","Core staff","2015-12-02","Évry"
"6544814","Fern","Jakubovski","fjakubovskie@angelfire.com","348-637-4912","1970-06-20","Male","135000","Working","Not Applied","N","Y","Separated","1","0","House / apartment","Secondary / secondary special","Sales staff","2019-01-30","Tála"
"6544831","Fredra","Jenkin","fjenkin8@mapy.cz","117-108-3214","1982-05-13","Female","72000","Commercial associate","Declined","N","Y","Married","3","1","House / apartment","Secondary / secondary special","Laborers","2020-05-31","La Guadalupe"
"6560499","Mohandis","Oneile","moneile6i@china.com.cn","972-799-9420","1984-07-02","Male","180000","Working","Approved","Y","Y","Married","2","0","House / apartment","Secondary / secondary special","Laborers","2002-06-16","Tatrang"
"6563318","Dacie","Boich","dboich4h@cam.ac.uk","991-560-5567","1984-02-18","Male","135000","Commercial associate","Approved","Y","Y","Married","2","0","House / apartment","Secondary / secondary special","Drivers","2015-11-30","Jiangqiao"
"6563417","Selie","Ruste","srustecj@dagondesign.com","380-315-6856","1990-04-16","Female","225000","Working","Not Applied","Y","Y","Married","2","0","House / apartment","Secondary / secondary special","Realty agents","2013-01-29","Kořenov"
"6563504","Leopold","Dyche","ldyche1@pagesperso-orange.fr","716-657-2372","1986-10-20","Female","225000","Commercial associate","Declined","N","Y","Married","3","1","House / apartment","Secondary / secondary special","Security staff","2019-05-30","Kuishan"
"6564882","Artair","Ackery","aackery7i@godaddy.com","530-198-2102","1990-10-28","Female","225000","Working","Approved","N","Y","Single / not married","2","1","House / apartment","Secondary / secondary special","Laborers","2018-03-04","Huangpi"
"6570404","Beale","Stolberger","bstolbergercl@howstuffworks.com","742-381-0421","1994-07-10","Male","202500","Commercial associate","Approved","Y","Y","Single / not married","2","1","House / apartment","Higher education","Sales staff","2017-04-30","Arasji"
"6577018","Tallie","Grenville","tgrenville52@npr.org","632-606-5480","1976-11-29","Female","247500","Commercial associate","Approved","Y","N","Married","3","1","House / apartment","Higher education","Sales staff","2000-11-04","Pico Truncado"
"6578092","Warren","Marklew","wmarklewbj@etsy.com","914-231-6805","1984-09-03","Female","157500","Working","Pending Approval","N","Y","Married","4","2","House / apartment","Secondary / secondary special","Laborers","2016-07-20","Czarna Woda"
"6581896","Norman","Lejeune","nlejeune32@un.org","756-678-8238","1988-01-09","Male","117000","Working","Declined","N","N","Single / not married","1","0","House / apartment","Secondary / secondary special","Laborers","2012-07-03","Yandang"
"6582404","Jeanette","Swin","jswind0@youtu.be","865-214-6315","1991-07-02","Female","157500","State servant","Not Applied","N","Y","Single / not married","1","0","Office apartment","Secondary / secondary special","Laborers","2018-06-02","Trelew"
"6583689","Noah","Winger","nwinger9j@google.fr","839-707-5605","1980-06-11","Female","157500","Working","Not Applied","Y","Y","Married","2","0","House / apartment","Higher education","Laborers","2014-04-27","Longford"
"6586804","Shae","Wynter","swynterc0@simplemachines.org","953-831-0695","1988-11-14","Male","180000","Working","Pending Approval","N","N","Married","3","1","With parents","Higher education","Accountants","2010-03-22","Cam Lộ"
"6596463","Addia","Agney","aagney20@imgur.com","865-616-7331","1961-05-17","Female","261000","Working","Declined","N","Y","Married","2","0","House / apartment","Secondary / secondary special","Laborers","2009-06-06","Rezé"
"6596537","Laurent","Poll","lpoll62@washington.edu","925-789-9805","1986-06-20","Female","135000","Commercial associate","Declined","Y","Y","Married","3","1","House / apartment","Secondary / secondary special","Laborers","2007-05-08","Pragen Selatan"
"6603756","Link","Keijser","lkeijser4a@ycombinator.com","768-606-2916","1987-03-29","Female","103500","Working","Not Applied","N","N","Married","5","3","Municipal apartment","Secondary / secondary special","Laborers","2019-10-27","Myrnyy"
"6605118","Doralia","Robillart","drobillart90@yandex.ru","362-996-2315","1959-11-27","Male","270000","Commercial associate","Declined","N","Y","Married","2","0","House / apartment","Higher education","Accountants","2005-11-20","Mê Linh"
"6606116","Sherwin","Sawrey","ssawrey1y@cargocollective.com","345-818-7884","1979-09-16","Male","112500","Working","Declined","N","Y","Single / not married","1","0","House / apartment","Secondary / secondary special","Laborers","2007-07-22","Triteh"
"6608353","Merwyn","Stoyles","mstoylesdb@wp.com","394-830-4456","1974-07-28","Female","270000","State servant","Not Applied","N","Y","Single / not married","1","0","House / apartment","Higher education","High skill tech staff","2020-01-27","Opuzen"
"6621276","Ilene","Yekel","iyekel8f@disqus.com","368-662-4040","1982-02-28","Female","270000","Working","Declined","N","N","Single / not married","1","0","Rented apartment","Secondary / secondary special","Sales staff","2013-01-31","Rantau"
"6625008","Billie","Curds","bcurdsd4@gravatar.com","385-324-2926","1966-04-04","Male","135000","State servant","Pending Approval","N","Y","Married","2","0","House / apartment","Secondary / secondary special","Managers","1999-02-01","Traiguén"
"6625377","Dinnie","Bosch","dbosch9u@t-online.de","882-948-7975","1977-02-12","Male","90000","Working","Declined","N","Y","Married","2","0","House / apartment","Secondary / secondary special","Sales staff","2012-04-02","Dorūd"
"6630441","Teodoro","Decort","tdecortbx@deliciousdays.com","368-576-3228","1976-07-30","Female","225000","Working","Not Applied","N","N","Married","2","0","House / apartment","Secondary / secondary special","Laborers","2013-03-14","Renhe"
"6630675","Ellette","Ruusa","eruusad1@behance.net","633-939-7545","1980-10-30","Female","202500","State servant","Declined","Y","N","Married","3","1","House / apartment","Higher education","Core staff","2005-10-14","Gayam"
"6630868","Elane","MacTeague","emacteague4o@elegantthemes.com","745-821-8208","1971-03-26","Male","202500","Commercial associate","Declined","Y","Y","Separated","1","0","House / apartment","Secondary / secondary special","Core staff","2003-06-29","Taranovskoye"
"6630914","Fania","Elloway","felloway74@trellian.com","719-165-6225","1962-09-17","Female","382500","Commercial associate","Approved","N","Y","Widow","1","0","House / apartment","Secondary / secondary special","Sales staff","2000-07-29","Colorado Springs"
"6636706","Byrom","Penney","bpenneyd@moonfruit.com","850-831-3502","1989-04-10","Male","261000","Commercial associate","Not Applied","Y","Y","Married","3","1","House / apartment","Secondary / secondary special","Laborers","2018-01-05","Anáfi"
"6638056","Magdalene","Chawner","mchawner98@shutterfly.com","153-147-0568","1988-03-07","Male","360000","Commercial associate","Approved","N","Y","Married","2","0","House / apartment","Secondary / secondary special","Managers","2017-06-05","Liangchahe"
"6641251","Durward","Soutter","dsoutter8q@state.tx.us","142-564-3232","1989-04-21","Male","180000","Commercial associate","Pending Approval","N","Y","Married","3","1","House / apartment","Higher education","Laborers","2010-09-22","Kadubadak"
"6653057","Gerhardt","Burgwin","gburgwint@vinaora.com","102-863-8674","1973-11-26","Male","180000","State servant","Declined","Y","Y","Married","2","0","House / apartment","Secondary / secondary special","Core staff","2003-11-06","Umeå"
"6659369","Halsey","Asple","haspled5@addthis.com","328-389-2561","1967-09-05","Female","171000","Working","Not Applied","N","Y","Married","2","0","House / apartment","Secondary / secondary special","Laborers","2019-02-03","Kuching"
"6664642","Teddie","Comello","tcomellobn@pen.io","983-265-2575","1975-06-24","Male","180000","Commercial associate","Declined","N","Y","Separated","1","0","House / apartment","Secondary / secondary special","Core staff","2010-08-22","Leninsk"
"6669833","Wallas","De Gregoli","wdegregoli7l@jigsy.com","896-584-2159","1983-01-27","Female","180000","Commercial associate","Not Applied","Y","Y","Married","2","0","House / apartment","Higher education","Managers","2012-02-22","George Hill"
"6684159","Ardyce","Pedrielli","apedrielli9y@dedecms.com","284-494-4847","1989-05-05","Female","216000","Commercial associate","Pending Approval","N","N","Single / not married","1","0","House / apartment","Higher education","Accountants","2010-03-08","Taiping"
"6684680","Raffarty","Whaites","rwhaites4x@oaic.gov.au","732-531-1998","1985-10-08","Female","126000","Working","Declined","N","Y","Single / not married","1","0","House / apartment","Secondary / secondary special","Core staff","2016-12-08","Pindaré Mirim"
"6689674","Dedra","Cudde","dcudde93@rambler.ru","210-213-6913","1967-06-23","Male","90000","Working","Not Applied","N","N","Married","2","0","House / apartment","Secondary / secondary special","Core staff","2014-03-31","San Antonio"
"6690793","Adrianne","Astley","aastley6c@tumblr.com","317-409-8429","1966-03-06","Male","180000","Working","Not Applied","N","Y","Married","2","0","House / apartment","Secondary / secondary special","Managers","2015-07-01","Murun-kuren"
"6691588","Angie","Tidbold","atidbold49@sciencedirect.com","635-566-5258","1974-10-03","Male","270000","Working","Declined","N","N","Married","2","0","House / apartment","Incomplete higher","Security staff","2019-06-03","Lambayong"
"6692307","Dorie","Rulten","drulten6r@exblog.jp","948-137-1364","1981-08-01","Male","301500","State servant","Pending Approval","N","Y","Widow","3","2","House / apartment","Higher education","Core staff","2012-01-29","Czechowice-Dziedzice"
"6702115","Tobey","Koeppke","tkoeppkeci@bloglines.com","657-517-8285","1989-04-16","Female","288000","State servant","Approved","Y","Y","Married","2","0","House / apartment","Secondary / secondary special","Core staff","2010-11-26","Glamang"
"6704557","Rab","Cattell","rcattellby@umich.edu","608-139-1356","1987-01-16","Male","189000","State servant","Approved","Y","Y","Married","5","3","House / apartment","Higher education","Core staff","2009-06-08","Ashcroft"
"6704940","Eliza","Dionis","edionis3a@networksolutions.com","390-747-4322","1984-02-03","Male","292500","Commercial associate","Declined","Y","Y","Married","3","1","House / apartment","Secondary / secondary special","Drivers","2019-01-15","Huallanca"
"6722637","Olivier","Gyver","ogyverbv@eepurl.com","530-935-0438","1980-12-17","Male","157500","Working","Approved","Y","Y","Married","2","0","House / apartment","Secondary / secondary special","Laborers","2005-09-23","Thika"
"6722966","Ellerey","Jaouen","ejaouen8g@diigo.com","754-654-1798","1986-10-01","Female","112500","Commercial associate","Not Applied","Y","Y","Married","3","1","House / apartment","Secondary / secondary special","Medicine staff","2017-08-18","Wang Saphung"
"6730496","Bogey","McGarahan","bmcgarahanh@vimeo.com","661-818-9019","1966-05-12","Male","283500","Working","Pending Approval","N","Y","Civil marriage","2","0","Office apartment","Secondary / secondary special","Accountants","2003-02-03","Bakersfield"
"6737271","Wade","Diver","wdiver1l@hp.com","697-848-5495","1979-06-14","Male","157500","Working","Pending Approval","N","Y","Married","2","0","House / apartment","Secondary / secondary special","Laborers","2019-01-17","Baoquanshan"
"6738771","Maitilde","Flitcroft","mflitcroft63@fda.gov","205-849-7829","1970-03-22","Male","108000","Working","Pending Approval","Y","Y","Married","2","0","House / apartment","Secondary / secondary special","Laborers","2013-09-17","Portela"
"6741753","Shaylyn","Sinott","ssinott3e@ebay.co.uk","320-245-2944","1964-09-23","Male","225000","Working","Not Applied","N","N","Married","2","0","House / apartment","Secondary / secondary special","Core staff","2009-07-24","Proptisht"
"6742856","Janos","Oen","joenay@uiuc.edu","114-644-2302","1988-08-26","Male","360000","Commercial associate","Pending Approval","N","Y","Married","3","1","House / apartment","Higher education","Accountants","2019-02-18","Santa Rita Aplaya"
"6743383","Nevsa","Foulks","nfoulks6q@desdev.cn","656-275-2272","1966-12-12","Female","171000","Working","Declined","N","Y","Single / not married","1","0","House / apartment","Secondary / secondary special","Laborers","2019-10-26","Rubik"
"6744264","Andrew","Picker","apicker36@tripadvisor.com","992-666-0102","1996-04-25","Female","112500","Working","Pending Approval","Y","N","Married","2","0","House / apartment","Secondary / secondary special","Laborers","2016-02-23","Łaszczów"
"6754878","Nilson","Letson","nletson2w@elegantthemes.com","788-928-5897","1989-01-22","Female","135000","State servant","Not Applied","Y","Y","Married","2","0","With parents","Secondary / secondary special","Laborers","2018-04-26","Kuala Lumpur"
"6758947","Terra","Eskrigg","teskrigg33@msu.edu","281-855-1510","1985-12-10","Male","135000","Working","Approved","Y","Y","Married","4","2","House / apartment","Secondary / secondary special","Sales staff","2019-09-18","Bagong Sikat"
"6759528","Walker","Puttnam","wputtnam6y@vimeo.com","348-384-9685","1991-04-08","Female","180000","State servant","Not Applied","N","Y","Married","2","0","House / apartment","Higher education","Managers","2020-01-10","Linhó"
"6763493","Regen","Cattonnet","rcattonnetai@cmu.edu","184-870-7296","1969-10-20","Female","90000","Commercial associate","Declined","N","Y","Married","2","0","House / apartment","Secondary / secondary special","High skill tech staff","1989-10-07","Jin’e"
"6781683","Vivienne","McCague","vmccagueb0@networksolutions.com","602-125-6281","1969-07-27","Female","180000","Working","Pending Approval","N","Y","Widow","1","0","House / apartment","Higher education","High skill tech staff","2020-01-23","Souziqiu"
"6783005","Miran","Raddish","mraddish4q@prnewswire.com","723-959-3502","1985-09-16","Male","112500","Working","Approved","N","N","Single / not married","1","0","House / apartment","Secondary / secondary special","Laborers","2004-06-01","Kampánis"
"6786503","Rhonda","Pattullo","rpattullo7o@naver.com","682-860-5129","1984-07-03","Female","315000","Commercial associate","Not Applied","Y","N","Separated","1","0","House / apartment","Incomplete higher","Accountants","2006-01-03","Laon"
"6789943","Elnar","Cousans","ecousans5e@nsw.gov.au","274-841-3713","1992-05-03","Male","186750","Commercial associate","Pending Approval","Y","Y","Civil marriage","2","0","House / apartment","Secondary / secondary special","Accountants","2015-08-21","Dosso"
"6790027","Leonie","Nequest","lnequestan@w3.org","208-234-7319","1979-03-08","Male","360000","Commercial associate","Declined","Y","Y","Separated","1","0","House / apartment","Secondary / secondary special","Laborers","2017-03-20","Plasy"
"6790234","Filbert","Josefer","fjosefer7r@umn.edu","404-989-8274","1975-01-16","Male","225000","Working","Declined","Y","Y","Married","3","1","House / apartment","Secondary / secondary special","Security staff","2018-01-20","Duluth"
"6792372","Allyson","Boltwood","aboltwood4g@prnewswire.com","761-789-9716","1991-03-19","Male","112500","Working","Declined","Y","N","Married","4","2","House / apartment","Secondary / secondary special","Laborers","2011-04-15","Avignon"
"6793387","Darlleen","Skace","dskace2y@blog.com","240-752-1408","1969-07-21","Female","135000","Commercial associate","Approved","N","N","Married","3","1","House / apartment","Secondary / secondary special","Security staff","2004-03-13","Seget"
"6793517","Adella","Claremont","aclaremontb1@ucoz.ru","957-839-3281","1992-02-15","Female","112500","Working","Not Applied","N","N","Civil marriage","4","2","House / apartment","Secondary / secondary special","Cooking staff","2013-01-11","Kilju"
"6798301","Vassili","Morit","vmorit39@virginia.edu","453-180-4189","1969-12-28","Male","540000","Commercial associate","Not Applied","Y","Y","Married","3","1","House / apartment","Higher education","Managers","2001-11-25","Marathókampos"
"6800660","Barr","Dallan","bdallan7y@sourceforge.net","376-957-4201","1967-01-17","Female","382500","Commercial associate","Declined","Y","Y","Married","2","0","House / apartment","Higher education","Managers","2014-08-03","Ipoh"
"6800853","Inigo","Riddett","iriddett2h@eepurl.com","733-152-9222","1988-12-13","Female","81000","State servant","Declined","N","N","Married","3","1","With parents","Higher education","Core staff","2014-08-29","Pampa Hermosa"
"6806252","Layney","Nevin","lnevina0@tmall.com","982-733-1151","1980-05-16","Female","135000","State servant","Not Applied","Y","N","Married","4","2","House / apartment","Higher education","Core staff","2005-08-28","Shushary"
"6806262","Vinny","Ceschini","vceschinidj@spiegel.de","703-819-8243","1978-12-16","Female","225000","Working","Approved","Y","N","Married","3","1","House / apartment","Secondary / secondary special","Managers","2019-11-29","Reston"
"6820596","Desirae","Scarce","dscarcev@miibeian.gov.cn","330-542-1111","1979-02-05","Female","135000","State servant","Approved","Y","Y","Married","2","0","House / apartment","Secondary / secondary special","Laborers","2019-06-14","Ljungsbro"
"6829534","Nester","Dargie","ndargie3d@wisc.edu","189-259-8949","1993-09-06","Male","225000","Commercial associate","Pending Approval","Y","Y","Married","3","1","House / apartment","Higher education","Core staff","2018-06-08","Dolní Kounice"
"7014345","Caroljean","Yurocjhin","cyurocjhindq@howstuffworks.com","841-118-9848","1978-03-29","Female","157500","Working","Pending Approval","Y","Y","Married","4","2","House / apartment","Secondary / secondary special","Drivers","2011-10-31","Tabonok"
"7089121","Agnesse","Cranham","acranhamaa@fastcompany.com","580-551-2849","1992-06-25","Female","180000","Working","Declined","N","Y","Married","2","0","With parents","Secondary / secondary special","Laborers","2011-06-09","Yajiwa"
"7154169","Domingo","Crouse","dcrousez@typepad.com","580-977-5440","1979-04-09","Female","135000","Commercial associate","Approved","N","N","Married","2","0","House / apartment","Secondary / secondary special","Laborers","2018-11-30","Huacachi"
"7241991","Eugenie","Jodlkowski","ejodlkowski2z@time.com","636-736-4517","1957-11-24","Male","382500","Commercial associate","Pending Approval","N","Y","Widow","1","0","House / apartment","Secondary / secondary special","Private service staff","2011-07-04","Nowshera"
"7416083","Tallulah","Swindle","tswindle1z@de.vu","541-541-7769","1980-04-14","Male","189000","Working","Not Applied","Y","Y","Married","3","1","House / apartment","Secondary / secondary special","High skill tech staff","2007-11-25","Föglö"
"7460490","Gwendolyn","Tyson","gtyson2u@prweb.com","692-149-2827","1988-01-05","Female","112500","Commercial associate","Approved","Y","Y","Married","4","2","House / apartment","Secondary / secondary special","Laborers","2020-08-15","Imaan"
"7467064","Jeanie","Shekle","jsheklea7@foxnews.com","713-995-1360","1993-01-18","Female","135000","Working","Declined","N","Y","Single / not married","1","0","House / apartment","Secondary / secondary special","Laborers","2017-08-30","Oeiras"
"7624991","Saundra","Crinion","scrinion2e@seattletimes.com","827-858-1184","1993-09-26","Male","202500","Working","Approved","N","N","Married","4","2","House / apartment","Higher education","Core staff","2014-09-07","Kista"
"7652502","Brice","Ganniclifft","bganniclifftbf@gravatar.com","423-269-6448","1974-05-04","Female","130500","Working","Declined","N","Y","Married","3","1","House / apartment","Secondary / secondary special","Sales staff","2008-04-08","Karafao"
"7665532","Dori","Freemantle","dfreemantle53@twitpic.com","471-302-9510","1980-08-03","Female","85500","Working","Not Applied","N","Y","Married","2","0","House / apartment","Secondary / secondary special","Cleaning staff","2013-11-26","Schaan"
"7678057","Agata","Genthner","agenthner84@twitter.com","961-904-3934","1969-11-16","Male","247500","Working","Approved","N","Y","Married","3","1","House / apartment","Secondary / secondary special","Core staff","2010-01-30","Karangtalun"
"7727876","Catriona","Swyndley","cswyndleyaz@dropbox.com","546-371-3188","1975-01-01","Male","157500","Working","Approved","Y","Y","Married","3","1","House / apartment","Secondary / secondary special","Drivers","2020-09-11","Sanhe"
"7758926","Anna-diane","Quernel","aquernel4v@wikimedia.org","404-918-9061","1983-07-15","Female","121500","Working","Approved","N","N","Married","4","2","With parents","Secondary / secondary special","Security staff","2013-12-17","Miaojie"
"7791952","Winnie","MacAllaster","wmacallaster3i@jiathis.com","243-278-4345","1979-01-05","Female","337500","Working","Approved","N","Y","Married","3","1","House / apartment","Secondary / secondary special","Accountants","2009-08-27","Sapucaia"
"7873178","Maureen","Kermit","mkermit1p@newsvine.com","143-831-0097","1968-03-26","Female","135000","Commercial associate","Approved","N","Y","Married","2","0","House / apartment","Secondary / secondary special","Laborers","2007-01-13","Kanturk"
"7944726","Durand","Dupree","ddupree4n@ucoz.ru","470-560-8842","1975-09-14","Male","135000","Working","Not Applied","N","Y","Married","2","0","House / apartment","Higher education","Cleaning staff","2003-11-30","Madruga"
"7970903","Josephine","Row","jrowdu@bbc.co.uk","312-160-8754","1968-01-26","Female","225000","Commercial associate","Not Applied","N","Y","Married","2","0","With parents","Secondary / secondary special","Managers","2010-08-30","Aglipay"
"7999420","Tadd","Prue","tprue6o@omniture.com","376-890-9199","1984-06-18","Female","135000","Working","Approved","N","Y","Married","2","0","Municipal apartment","Secondary / secondary special","Laborers","2019-12-06","Jinping"
